Time (UTC),EnergyUsage,Apartment,Hour,DayOfWeek,ProfileCluster,ProfileLabel,AnomalyFlag
2024-02-09 22:00:00,13.061407474,H102,22,4,2,Evening User,0
2024-02-09 23:00:00,16.002255183,H102,23,4,2,Evening User,0
2024-02-10 00:00:00,10.111544069,H102,0,5,0,Daytime User,0
2024-02-10 01:00:00,11.126767497,H102,1,5,0,Daytime User,0
2024-02-10 02:00:00,9.840976455,H102,2,5,0,Daytime User,0
2024-02-10 03:00:00,12.676655489999998,H102,3,5,0,Daytime User,0
2024-02-10 04:00:00,6.617709570000001,H102,4,5,0,Daytime User,0
2024-02-10 05:00:00,10.590517242999999,H102,5,5,0,Daytime User,0
2024-02-10 06:00:00,13.042611368000001,H102,6,5,0,Daytime User,0
2024-02-10 07:00:00,11.283060365,H102,7,5,0,Daytime User,0
2024-02-10 08:00:00,7.232707731999999,H102,8,5,0,Daytime User,0
2024-02-10 09:00:00,13.831790131,H102,9,5,0,Daytime User,0
2024-02-10 10:00:00,18.050655546,H102,10,5,2,Evening User,0
2024-02-10 11:00:00,15.78403778,H102,11,5,2,Evening User,0
2024-02-10 12:00:00,8.166040066999999,H102,12,5,0,Daytime User,0
2024-02-10 13:00:00,9.943280381,H102,13,5,0,Daytime User,0
2024-02-10 14:00:00,6.538196661,H102,14,5,0,Daytime User,0
2024-02-10 15:00:00,17.175785130999998,H102,15,5,2,Evening User,0
2024-02-10 16:00:00,7.934070383999999,H102,16,5,0,Daytime User,0
2024-02-10 17:00:00,12.730048096,H102,17,5,2,Evening User,0
2024-02-10 18:00:00,9.982704591,H102,18,5,2,Evening User,0
2024-02-10 19:00:00,7.682101842,H102,19,5,2,Evening User,0
2024-02-10 20:00:00,8.844625764999998,H102,20,5,2,Evening User,0
2024-02-10 21:00:00,12.705231774,H102,21,5,2,Evening User,0
2024-02-10 22:00:00,14.713219537999999,H102,22,5,2,Evening User,0
2024-02-10 23:00:00,20.301082078,H102,23,5,2,Evening User,0
2024-02-11 00:00:00,9.797525463,H102,0,6,0,Daytime User,0
2024-02-11 01:00:00,8.080917756999998,H102,1,6,0,Daytime User,0
2024-02-11 02:00:00,13.894826187,H102,2,6,0,Daytime User,0
2024-02-11 03:00:00,9.384118541,H102,3,6,0,Daytime User,0
2024-02-11 04:00:00,7.793597748,H102,4,6,0,Daytime User,0
2024-02-11 05:00:00,13.231670904,H102,5,6,0,Daytime User,0
2024-02-11 06:00:00,11.23525858,H102,6,6,0,Daytime User,0
2024-02-11 07:00:00,13.205118504,H102,7,6,0,Daytime User,0
2024-02-11 08:00:00,7.51336796,H102,8,6,0,Daytime User,0
2024-02-11 09:00:00,8.996947708,H102,9,6,0,Daytime User,0
2024-02-11 10:00:00,6.9890955429999995,H102,10,6,0,Daytime User,0
2024-02-11 11:00:00,18.365822179,H102,11,6,2,Evening User,0
2024-02-11 12:00:00,11.029537909,H102,12,6,0,Daytime User,0
2024-02-11 13:00:00,9.730949556,H102,13,6,0,Daytime User,0
2024-02-11 14:00:00,7.643323958000001,H102,14,6,0,Daytime User,0
2024-02-11 15:00:00,9.788967827,H102,15,6,0,Daytime User,0
2024-02-11 16:00:00,10.248548933999999,H102,16,6,0,Daytime User,0
2024-02-11 17:00:00,11.101611755,H102,17,6,2,Evening User,0
2024-02-11 18:00:00,9.933568163999999,H102,18,6,2,Evening User,0
2024-02-11 19:00:00,19.668471008,H102,19,6,2,Evening User,0
2024-02-11 20:00:00,13.428041275000002,H102,20,6,2,Evening User,0
2024-02-11 21:00:00,7.9155327589999995,H102,21,6,2,Evening User,0
2024-02-11 22:00:00,11.643374075,H102,22,6,2,Evening User,0
2024-02-11 23:00:00,18.234194184,H102,23,6,2,Evening User,0
2024-02-12 00:00:00,14.780604384,H102,0,0,1,Daytime User,0
2024-02-12 01:00:00,3.9561998949999997,H102,1,0,1,Daytime User,0
2024-02-12 02:00:00,13.379546175,H102,2,0,1,Daytime User,0
2024-02-12 03:00:00,10.845198004,H102,3,0,1,Daytime User,0
2024-02-12 04:00:00,7.5316701539999995,H102,4,0,1,Daytime User,0
2024-02-12 05:00:00,7.466838442,H102,5,0,1,Daytime User,0
2024-02-12 06:00:00,13.397840748,H102,6,0,1,Daytime User,0
2024-02-12 07:00:00,6.996801587999999,H102,7,0,1,Daytime User,0
2024-02-12 08:00:00,12.952156934,H102,8,0,1,Daytime User,0
2024-02-12 09:00:00,9.078994396,H102,9,0,1,Daytime User,0
2024-02-12 10:00:00,10.937161153,H102,10,0,1,Daytime User,0
2024-02-12 11:00:00,7.809300797999999,H102,11,0,1,Daytime User,0
2024-02-12 12:00:00,16.124301134,H102,12,0,1,Daytime User,0
2024-02-12 13:00:00,11.055190910999999,H102,13,0,1,Daytime User,0
2024-02-12 14:00:00,7.664142245999998,H102,14,0,1,Daytime User,0
2024-02-12 15:00:00,14.777416845,H102,15,0,2,Evening User,0
2024-02-12 16:00:00,10.595253126,H102,16,0,1,Daytime User,0
2024-02-12 17:00:00,17.818058948999997,H102,17,0,2,Evening User,0
2024-02-12 18:00:00,11.81480465,H102,18,0,2,Evening User,0
2024-02-12 19:00:00,12.659115307999999,H102,19,0,2,Evening User,0
2024-02-12 20:00:00,14.043826353,H102,20,0,2,Evening User,0
2024-02-12 21:00:00,27.027180637,H102,21,0,2,Evening User,0
2024-02-12 22:00:00,12.756575145,H102,22,0,2,Evening User,0
2024-02-12 23:00:00,11.548931732,H102,23,0,2,Evening User,0
2024-02-13 00:00:00,12.559038518,H102,0,1,1,Daytime User,0
2024-02-13 01:00:00,13.784725446,H102,1,1,1,Daytime User,0
2024-02-13 02:00:00,12.128985089,H102,2,1,1,Daytime User,0
2024-02-13 03:00:00,6.009697707,H102,3,1,1,Daytime User,0
2024-02-13 04:00:00,9.323906867999998,H102,4,1,1,Daytime User,0
2024-02-13 05:00:00,9.212591995999999,H102,5,1,1,Daytime User,0
2024-02-13 06:00:00,13.472168279,H102,6,1,1,Daytime User,0
2024-02-13 07:00:00,10.226627989999999,H102,7,1,1,Daytime User,0
2024-02-13 08:00:00,8.561911189,H102,8,1,1,Daytime User,0
2024-02-13 09:00:00,9.06788389,H102,9,1,1,Daytime User,0
2024-02-13 10:00:00,11.639181898,H102,10,1,1,Daytime User,0
2024-02-13 11:00:00,13.368020825,H102,11,1,1,Daytime User,0
2024-02-13 12:00:00,8.257730912,H102,12,1,1,Daytime User,0
2024-02-13 13:00:00,16.924882204,H102,13,1,2,Evening User,0
2024-02-13 14:00:00,9.48796806,H102,14,1,1,Daytime User,0
2024-02-13 15:00:00,11.379634437,H102,15,1,1,Daytime User,0
2024-02-13 16:00:00,8.204638301,H102,16,1,1,Daytime User,0
2024-02-13 17:00:00,11.978157928,H102,17,1,2,Evening User,0
2024-02-13 18:00:00,16.896815684,H102,18,1,2,Evening User,0
2024-02-13 19:00:00,14.410960011999999,H102,19,1,2,Evening User,0
2024-02-13 20:00:00,5.6317813139999995,H102,20,1,1,Daytime User,0
2024-02-13 21:00:00,12.150965563,H102,21,1,2,Evening User,0
2024-02-13 22:00:00,15.634327668,H102,22,1,2,Evening User,0
2024-02-13 23:00:00,8.079381992,H102,23,1,2,Evening User,0
2024-02-14 00:00:00,6.962352807,H102,0,2,1,Daytime User,0
2024-02-14 01:00:00,4.941316132000001,H102,1,2,1,Daytime User,0
2024-02-14 02:00:00,5.217436012,H102,2,2,1,Daytime User,0
2024-02-14 03:00:00,3.3925286189999997,H102,3,2,1,Daytime User,0
2024-02-14 04:00:00,3.40144369,H102,4,2,1,Daytime User,0
2024-02-14 05:00:00,3.282890906,H102,5,2,1,Daytime User,0
2024-02-14 06:00:00,9.629938562,H102,6,2,1,Daytime User,0
2024-02-14 07:00:00,5.846340121999999,H102,7,2,1,Daytime User,0
2024-02-14 08:00:00,3.3809214119999997,H102,8,2,1,Daytime User,0
2024-02-14 09:00:00,4.860934133,H102,9,2,1,Daytime User,0
2024-02-14 10:00:00,5.341559262,H102,10,2,1,Daytime User,0
2024-02-14 11:00:00,3.667557454,H102,11,2,1,Daytime User,0
2024-02-14 12:00:00,11.094954271,H102,12,2,1,Daytime User,0
2024-02-14 13:00:00,9.021092972,H102,13,2,1,Daytime User,0
2024-02-14 14:00:00,10.762759734,H102,14,2,2,Evening User,0
2024-02-14 15:00:00,8.990211808000002,H102,15,2,2,Evening User,0
2024-02-14 16:00:00,9.807307701000001,H102,16,2,2,Evening User,0
2024-02-14 17:00:00,6.416873424,H102,17,2,1,Daytime User,0
2024-02-14 18:00:00,11.568278152,H102,18,2,2,Evening User,0
2024-02-14 19:00:00,11.570114905,H102,19,2,2,Evening User,0
2024-02-14 20:00:00,9.169755624,H102,20,2,2,Evening User,0
2024-02-14 21:00:00,18.759032929999996,H102,21,2,2,Evening User,0
2024-02-14 22:00:00,19.932307204,H102,22,2,2,Evening User,0
2024-02-14 23:00:00,4.04784039,H102,23,2,2,Evening User,0
2024-02-15 00:00:00,2.6253737440000005,H102,0,3,0,Daytime User,0
2024-02-15 01:00:00,9.680434534000002,H102,1,3,0,Daytime User,0
2024-02-15 02:00:00,13.907473826999999,H102,2,3,0,Daytime User,0
2024-02-15 03:00:00,3.5384538740000004,H102,3,3,0,Daytime User,0
2024-02-15 04:00:00,3.403859939,H102,4,3,0,Daytime User,0
2024-02-15 05:00:00,6.265725863,H102,5,3,0,Daytime User,0
2024-02-15 06:00:00,5.55289144,H102,6,3,0,Daytime User,0
2024-02-15 07:00:00,3.3777795940000006,H102,7,3,0,Daytime User,0
2024-02-15 08:00:00,4.836275937,H102,8,3,0,Daytime User,0
2024-02-15 09:00:00,2.043337301,H102,9,3,0,Daytime User,0
2024-02-15 10:00:00,10.113856322,H102,10,3,0,Daytime User,0
2024-02-15 11:00:00,9.884204636,H102,11,3,0,Daytime User,0
2024-02-15 12:00:00,3.3904108040000005,H102,12,3,0,Daytime User,0
2024-02-15 13:00:00,8.281088087,H102,13,3,0,Daytime User,0
2024-02-15 14:00:00,3.398747074,H102,14,3,0,Daytime User,0
2024-02-15 15:00:00,7.996938565,H102,15,3,2,Evening User,0
2024-02-15 16:00:00,3.492765079,H102,16,3,0,Daytime User,0
2024-02-15 17:00:00,8.773829909,H102,17,3,2,Evening User,0
2024-02-15 18:00:00,4.970409463999999,H102,18,3,2,Evening User,0
2024-02-15 19:00:00,3.4632752339999997,H102,19,3,2,Evening User,0
2024-02-15 20:00:00,3.982476614,H102,20,3,2,Evening User,0
2024-02-15 21:00:00,4.734826773,H102,21,3,2,Evening User,0
2024-02-15 22:00:00,6.951036139,H102,22,3,2,Evening User,0
2024-02-15 23:00:00,9.55990885,H102,23,3,2,Evening User,0
2024-02-16 00:00:00,9.615716169,H102,0,4,0,Daytime User,0
2024-02-16 01:00:00,9.642210305999999,H102,1,4,0,Daytime User,0
2024-02-16 02:00:00,5.607273414,H102,2,4,0,Daytime User,0
2024-02-16 03:00:00,6.262798168,H102,3,4,0,Daytime User,0
2024-02-16 04:00:00,9.128834834,H102,4,4,0,Daytime User,0
2024-02-16 05:00:00,3.495797079,H102,5,4,0,Daytime User,0
2024-02-16 06:00:00,7.294067039,H102,6,4,0,Daytime User,0
2024-02-16 07:00:00,2.9868054690000005,H102,7,4,0,Daytime User,0
2024-02-16 08:00:00,3.946016229,H102,8,4,0,Daytime User,0
2024-02-16 09:00:00,3.636379141,H102,9,4,0,Daytime User,0
2024-02-16 10:00:00,6.923476079,H102,10,4,0,Daytime User,0
2024-02-16 11:00:00,11.377185738,H102,11,4,0,Daytime User,0
2024-02-16 12:00:00,9.742595388,H102,12,4,0,Daytime User,0
2024-02-16 13:00:00,8.697754155,H102,13,4,0,Daytime User,0
2024-02-16 14:00:00,10.399271618999999,H102,14,4,2,Evening User,0
2024-02-16 15:00:00,10.344593102,H102,15,4,2,Evening User,0
2024-02-16 16:00:00,6.574318432,H102,16,4,0,Daytime User,0
2024-02-16 17:00:00,11.2646293,H102,17,4,2,Evening User,0
2024-02-16 18:00:00,9.209902046,H102,18,4,2,Evening User,0
2024-02-16 19:00:00,11.158778043,H102,19,4,2,Evening User,0
2024-02-16 20:00:00,5.952357736000001,H102,20,4,2,Evening User,0
2024-02-16 21:00:00,13.867044319999998,H102,21,4,2,Evening User,0
2024-02-16 22:00:00,5.565954668,H102,22,4,2,Evening User,0
2024-02-16 23:00:00,2.3228463580000005,H102,23,4,2,Evening User,0
2024-02-17 00:00:00,3.77842262,H102,0,5,0,Daytime User,0
2024-02-17 01:00:00,6.226195939,H102,1,5,0,Daytime User,0
2024-02-17 02:00:00,6.0493427539999995,H102,2,5,0,Daytime User,0
2024-02-17 03:00:00,3.481811629,H102,3,5,0,Daytime User,0
2024-02-17 04:00:00,4.980181056000001,H102,4,5,0,Daytime User,0
2024-02-17 05:00:00,8.260890981,H102,5,5,0,Daytime User,0
2024-02-17 06:00:00,5.535030535,H102,6,5,0,Daytime User,0
2024-02-17 07:00:00,7.530667214,H102,7,5,0,Daytime User,0
2024-02-17 08:00:00,8.684492092,H102,8,5,0,Daytime User,0
2024-02-17 09:00:00,3.8552238140000004,H102,9,5,0,Daytime User,0
2024-02-17 10:00:00,8.041250201999999,H102,10,5,0,Daytime User,0
2024-02-17 11:00:00,7.035225594,H102,11,5,0,Daytime User,0
2024-02-17 12:00:00,6.56837369,H102,12,5,0,Daytime User,0
2024-02-17 13:00:00,12.827751732,H102,13,5,2,Evening User,0
2024-02-17 14:00:00,17.326685654,H102,14,5,2,Evening User,0
2024-02-17 15:00:00,14.645508995999998,H102,15,5,2,Evening User,0
2024-02-17 16:00:00,10.889649026,H102,16,5,2,Evening User,0
2024-02-17 17:00:00,12.755906714,H102,17,5,2,Evening User,0
2024-02-17 18:00:00,8.626225016,H102,18,5,2,Evening User,0
2024-02-17 19:00:00,14.679075575999999,H102,19,5,2,Evening User,0
2024-02-17 20:00:00,14.102999422,H102,20,5,2,Evening User,0
2024-02-17 21:00:00,11.38589423,H102,21,5,2,Evening User,0
2024-02-17 22:00:00,9.776975598,H102,22,5,2,Evening User,0
2024-02-17 23:00:00,23.402484812,H102,23,5,2,Evening User,0
2024-02-18 00:00:00,7.089995458,H102,0,6,0,Daytime User,0
2024-02-18 01:00:00,4.983531866,H102,1,6,0,Daytime User,0
2024-02-18 02:00:00,8.744096289,H102,2,6,0,Daytime User,0
2024-02-18 03:00:00,9.000481546,H102,3,6,0,Daytime User,0
2024-02-18 04:00:00,6.777351651,H102,4,6,0,Daytime User,0
2024-02-18 05:00:00,5.347922426,H102,5,6,0,Daytime User,0
2024-02-18 06:00:00,5.423576575999999,H102,6,6,0,Daytime User,0
2024-02-18 07:00:00,10.581560818,H102,7,6,0,Daytime User,0
2024-02-18 08:00:00,5.430037958000001,H102,8,6,0,Daytime User,0
2024-02-18 09:00:00,6.3113287719999995,H102,9,6,0,Daytime User,0
2024-02-18 10:00:00,10.380933467,H102,10,6,0,Daytime User,0
2024-02-18 11:00:00,10.275372919999999,H102,11,6,0,Daytime User,0
2024-02-18 12:00:00,9.030802727,H102,12,6,0,Daytime User,0
2024-02-18 13:00:00,9.034379863,H102,13,6,0,Daytime User,0
2024-02-18 14:00:00,7.607094558999999,H102,14,6,0,Daytime User,0
2024-02-18 15:00:00,5.749985032,H102,15,6,0,Daytime User,0
2024-02-18 16:00:00,18.606384159999998,H102,16,6,2,Evening User,0
2024-02-18 17:00:00,11.482809627,H102,17,6,2,Evening User,0
2024-02-18 18:00:00,11.320489322,H102,18,6,2,Evening User,0
2024-02-18 19:00:00,11.738421368000001,H102,19,6,2,Evening User,0
2024-02-18 20:00:00,11.903031026,H102,20,6,2,Evening User,0
2024-02-18 21:00:00,10.217460317,H102,21,6,2,Evening User,0
2024-02-18 22:00:00,13.416279862,H102,22,6,2,Evening User,0
2024-02-18 23:00:00,5.477023027,H102,23,6,2,Evening User,0
2024-02-19 00:00:00,3.9791970240000003,H102,0,0,1,Daytime User,0
2024-02-19 01:00:00,6.00015254,H102,1,0,1,Daytime User,0
2024-02-19 02:00:00,11.056079814,H102,2,0,1,Daytime User,0
2024-02-19 03:00:00,15.434167953999998,H102,3,0,1,Daytime User,0
2024-02-19 04:00:00,3.6014317440000005,H102,4,0,1,Daytime User,0
2024-02-19 05:00:00,6.741163247,H102,5,0,1,Daytime User,0
2024-02-19 06:00:00,6.123957682999999,H102,6,0,1,Daytime User,0
2024-02-19 07:00:00,6.901240272,H102,7,0,1,Daytime User,0
2024-02-19 08:00:00,5.579300376,H102,8,0,1,Daytime User,0
2024-02-19 09:00:00,9.237541177999999,H102,9,0,1,Daytime User,0
2024-02-19 10:00:00,6.592116427,H102,10,0,1,Daytime User,0
2024-02-19 11:00:00,8.70878349,H102,11,0,1,Daytime User,0
2024-02-19 12:00:00,9.315699525,H102,12,0,1,Daytime User,0
2024-02-19 13:00:00,10.191773698999999,H102,13,0,1,Daytime User,0
2024-02-19 14:00:00,11.592107861999999,H102,14,0,1,Daytime User,0
2024-02-19 15:00:00,8.483624547999998,H102,15,0,1,Daytime User,0
2024-02-19 16:00:00,12.859510660999998,H102,16,0,1,Daytime User,0
2024-02-19 17:00:00,7.838897675999999,H102,17,0,1,Daytime User,0
2024-02-19 18:00:00,8.494338069,H102,18,0,1,Daytime User,0
2024-02-19 19:00:00,5.088257369,H102,19,0,1,Daytime User,0
2024-02-19 20:00:00,13.386151594,H102,20,0,2,Evening User,0
2024-02-19 21:00:00,18.672565395,H102,21,0,2,Evening User,0
2024-02-19 22:00:00,11.294038636,H102,22,0,2,Evening User,0
2024-02-19 23:00:00,12.324984104,H102,23,0,2,Evening User,0
2024-02-20 00:00:00,9.465765818,H102,0,1,1,Daytime User,0
2024-02-20 01:00:00,5.900781632,H102,1,1,1,Daytime User,0
2024-02-20 02:00:00,7.579876535,H102,2,1,1,Daytime User,0
2024-02-20 03:00:00,2.112842032,H102,3,1,1,Daytime User,0
2024-02-20 04:00:00,5.130650828,H102,4,1,1,Daytime User,0
2024-02-20 05:00:00,6.833312416,H102,5,1,1,Daytime User,0
2024-02-20 06:00:00,6.43753965,H102,6,1,1,Daytime User,0
2024-02-20 07:00:00,13.613718779,H102,7,1,1,Daytime User,0
2024-02-20 08:00:00,6.833498748999999,H102,8,1,1,Daytime User,0
2024-02-20 09:00:00,3.426209252,H102,9,1,1,Daytime User,0
2024-02-20 10:00:00,11.719190166999999,H102,10,1,1,Daytime User,0
2024-02-20 11:00:00,9.850895486,H102,11,1,1,Daytime User,0
2024-02-20 12:00:00,8.18429718,H102,12,1,1,Daytime User,0
2024-02-20 13:00:00,2.481605392,H102,13,1,1,Daytime User,0
2024-02-20 14:00:00,4.563355994,H102,14,1,1,Daytime User,0
2024-02-20 15:00:00,7.8182003479999995,H102,15,1,1,Daytime User,0
2024-02-20 16:00:00,7.814662021999999,H102,16,1,1,Daytime User,0
2024-02-20 17:00:00,11.094693604,H102,17,1,2,Evening User,0
2024-02-20 18:00:00,7.686030975999999,H102,18,1,1,Daytime User,0
2024-02-20 19:00:00,13.591113718999999,H102,19,1,2,Evening User,0
2024-02-20 20:00:00,14.424667645000001,H102,20,1,2,Evening User,0
2024-02-20 21:00:00,9.130913108,H102,21,1,2,Evening User,0
2024-02-20 22:00:00,13.76104271,H102,22,1,2,Evening User,0
2024-02-20 23:00:00,14.564016380999998,H102,23,1,2,Evening User,0
2024-02-21 00:00:00,6.151533902,H102,0,2,1,Daytime User,0
2024-02-21 01:00:00,7.801930659999999,H102,1,2,1,Daytime User,0
2024-02-21 02:00:00,5.138541368,H102,2,2,1,Daytime User,0
2024-02-21 03:00:00,6.220759639999999,H102,3,2,1,Daytime User,0
2024-02-21 04:00:00,2.645053561,H102,4,2,1,Daytime User,0
2024-02-21 05:00:00,3.575050123,H102,5,2,1,Daytime User,0
2024-02-21 06:00:00,4.858846704,H102,6,2,1,Daytime User,0
2024-02-21 07:00:00,10.457547485,H102,7,2,1,Daytime User,0
2024-02-21 08:00:00,7.341518334999999,H102,8,2,1,Daytime User,0
2024-02-21 09:00:00,6.144826477,H102,9,2,1,Daytime User,0
2024-02-21 10:00:00,6.119613891999999,H102,10,2,1,Daytime User,0
2024-02-21 11:00:00,15.295614242000001,H102,11,2,2,Evening User,0
2024-02-21 12:00:00,7.54089131,H102,12,2,1,Daytime User,0
2024-02-21 13:00:00,9.151365664,H102,13,2,1,Daytime User,0
2024-02-21 14:00:00,10.339342408,H102,14,2,2,Evening User,0
2024-02-21 15:00:00,7.681393211,H102,15,2,1,Daytime User,0
2024-02-21 16:00:00,5.5273246899999995,H102,16,2,1,Daytime User,0
2024-02-21 17:00:00,10.333029705,H102,17,2,2,Evening User,0
2024-02-21 18:00:00,7.1211024400000005,H102,18,2,2,Evening User,0
2024-02-21 19:00:00,9.579722626,H102,19,2,2,Evening User,0
2024-02-21 20:00:00,5.297820628,H102,20,2,2,Evening User,0
2024-02-21 21:00:00,6.358815997,H102,21,2,2,Evening User,0
2024-02-21 22:00:00,4.219846643,H102,22,2,2,Evening User,0
2024-02-21 23:00:00,5.696792948000001,H102,23,2,2,Evening User,0
2024-02-22 00:00:00,9.704173672,H102,0,3,0,Daytime User,0
2024-02-22 01:00:00,7.161974772000001,H102,1,3,0,Daytime User,0
2024-02-22 02:00:00,11.231250404,H102,2,3,0,Daytime User,0
2024-02-22 03:00:00,2.357935087,H102,3,3,0,Daytime User,0
2024-02-22 04:00:00,4.074816487,H102,4,3,0,Daytime User,0
2024-02-22 05:00:00,5.605681082,H102,5,3,0,Daytime User,0
2024-02-22 06:00:00,9.04158483,H102,6,3,0,Daytime User,0
2024-02-22 07:00:00,6.69599632,H102,7,3,0,Daytime User,0
2024-02-22 08:00:00,6.772287479,H102,8,3,0,Daytime User,0
2024-02-22 09:00:00,3.420092084,H102,9,3,0,Daytime User,0
2024-02-22 10:00:00,7.960641866,H102,10,3,0,Daytime User,0
2024-02-22 11:00:00,9.472743349,H102,11,3,0,Daytime User,0
2024-02-22 12:00:00,9.59291291,H102,12,3,2,Evening User,0
2024-02-22 13:00:00,9.609440737,H102,13,3,2,Evening User,0
2024-02-22 14:00:00,11.977845938000002,H102,14,3,2,Evening User,0
2024-02-22 15:00:00,6.505295385,H102,15,3,2,Evening User,0
2024-02-22 16:00:00,7.1676155139999995,H102,16,3,2,Evening User,0
2024-02-22 17:00:00,17.076189965,H102,17,3,2,Evening User,0
2024-02-22 18:00:00,10.434217217,H102,18,3,2,Evening User,0
2024-02-22 19:00:00,7.129687982,H102,19,3,2,Evening User,0
2024-02-22 20:00:00,7.686800882,H102,20,3,2,Evening User,0
2024-02-22 21:00:00,3.7526666540000004,H102,21,3,2,Evening User,0
2024-02-22 22:00:00,12.722377796,H102,22,3,2,Evening User,0
2024-02-22 23:00:00,10.306859111,H102,23,3,2,Evening User,0
2024-02-23 00:00:00,15.905826214,H102,0,4,0,Daytime User,0
2024-02-23 01:00:00,7.184000204,H102,1,4,0,Daytime User,0
2024-02-23 02:00:00,8.522132333000002,H102,2,4,0,Daytime User,0
2024-02-23 03:00:00,5.595841782,H102,3,4,0,Daytime User,0
2024-02-23 04:00:00,9.609933711,H102,4,4,0,Daytime User,0
2024-02-23 05:00:00,5.2748453820000005,H102,5,4,0,Daytime User,0
2024-02-23 06:00:00,5.557560268,H102,6,4,0,Daytime User,0
2024-02-23 07:00:00,5.408151982,H102,7,4,0,Daytime User,0
2024-02-23 08:00:00,6.76016896,H102,8,4,0,Daytime User,0
2024-02-23 09:00:00,6.881042001,H102,9,4,0,Daytime User,0
2024-02-23 10:00:00,5.668330266,H102,10,4,0,Daytime User,0
2024-02-23 11:00:00,8.845174694,H102,11,4,0,Daytime User,0
2024-02-23 12:00:00,17.857545411,H102,12,4,2,Evening User,0
2024-02-23 13:00:00,10.508482236999999,H102,13,4,2,Evening User,0
2024-02-23 14:00:00,8.025323092,H102,14,4,0,Daytime User,0
2024-02-23 15:00:00,15.621582235,H102,15,4,2,Evening User,0
2024-02-23 16:00:00,12.543522921000001,H102,16,4,2,Evening User,0
2024-02-23 17:00:00,9.125390784,H102,17,4,2,Evening User,0
2024-02-23 18:00:00,9.052240897,H102,18,4,2,Evening User,0
2024-02-23 19:00:00,10.979394792,H102,19,4,2,Evening User,0
2024-02-23 20:00:00,14.637452889999999,H102,20,4,2,Evening User,0
2024-02-23 21:00:00,12.010268334,H102,21,4,2,Evening User,0
2024-02-23 22:00:00,9.412049826999999,H102,22,4,2,Evening User,0
2024-02-23 23:00:00,6.374559049999999,H102,23,4,2,Evening User,0
2024-02-24 00:00:00,9.236532537999999,H102,0,5,0,Daytime User,0
2024-02-24 01:00:00,7.825617414,H102,1,5,0,Daytime User,0
2024-02-24 02:00:00,9.28185021,H102,2,5,0,Daytime User,0
2024-02-24 03:00:00,6.495788430999999,H102,3,5,0,Daytime User,0
2024-02-24 04:00:00,8.517830127,H102,4,5,0,Daytime User,0
2024-02-24 05:00:00,9.29577898,H102,5,5,0,Daytime User,0
2024-02-24 06:00:00,11.634120347,H102,6,5,0,Daytime User,0
2024-02-24 07:00:00,9.627740031999998,H102,7,5,0,Daytime User,0
2024-02-24 08:00:00,9.070576522,H102,8,5,0,Daytime User,0
2024-02-24 09:00:00,7.858180385,H102,9,5,0,Daytime User,0
2024-02-24 10:00:00,6.154018664,H102,10,5,0,Daytime User,0
2024-02-24 11:00:00,14.266049640999999,H102,11,5,2,Evening User,0
2024-02-24 12:00:00,7.812935802,H102,12,5,0,Daytime User,0
2024-02-24 13:00:00,7.684000228,H102,13,5,0,Daytime User,0
2024-02-24 14:00:00,7.731495394,H102,14,5,0,Daytime User,0
2024-02-24 15:00:00,6.167474736,H102,15,5,0,Daytime User,0
2024-02-24 16:00:00,9.603791008,H102,16,5,2,Evening User,0
2024-02-24 17:00:00,9.179048246,H102,17,5,2,Evening User,0
2024-02-24 18:00:00,7.676629865000001,H102,18,5,2,Evening User,0
2024-02-24 19:00:00,8.129308299000002,H102,19,5,2,Evening User,0
2024-02-24 20:00:00,7.66993079,H102,20,5,2,Evening User,0
2024-02-24 21:00:00,7.6642341940000005,H102,21,5,2,Evening User,0
2024-02-24 22:00:00,11.703843012,H102,22,5,2,Evening User,0
2024-02-24 23:00:00,7.794542359,H102,23,5,2,Evening User,0
2024-02-25 00:00:00,7.886583375,H102,0,6,0,Daytime User,0
2024-02-25 01:00:00,8.764524582,H102,1,6,0,Daytime User,0
2024-02-25 02:00:00,8.471986927,H102,2,6,0,Daytime User,0
2024-02-25 03:00:00,11.280126046,H102,3,6,0,Daytime User,0
2024-02-25 04:00:00,8.612986716,H102,4,6,0,Daytime User,0
2024-02-25 05:00:00,7.852196621,H102,5,6,0,Daytime User,0
2024-02-25 06:00:00,7.772583872,H102,6,6,0,Daytime User,0
2024-02-25 07:00:00,7.676468737,H102,7,6,0,Daytime User,0
2024-02-25 08:00:00,11.077149079,H102,8,6,0,Daytime User,0
2024-02-25 09:00:00,14.621192551,H102,9,6,0,Daytime User,0
2024-02-25 10:00:00,9.263381117,H102,10,6,0,Daytime User,0
2024-02-25 11:00:00,8.838971293,H102,11,6,0,Daytime User,0
2024-02-25 12:00:00,9.040693339,H102,12,6,0,Daytime User,0
2024-02-25 13:00:00,7.671926825,H102,13,6,0,Daytime User,0
2024-02-25 14:00:00,12.809885303,H102,14,6,2,Evening User,0
2024-02-25 15:00:00,9.074177283,H102,15,6,0,Daytime User,0
2024-02-25 16:00:00,8.693134378,H102,16,6,0,Daytime User,0
2024-02-25 17:00:00,6.54710163,H102,17,6,0,Daytime User,0
2024-02-25 18:00:00,10.39516879,H102,18,6,2,Evening User,0
2024-02-25 19:00:00,12.801503096000001,H102,19,6,2,Evening User,0
2024-02-25 20:00:00,10.648783247,H102,20,6,2,Evening User,0
2024-02-25 21:00:00,9.571157901000001,H102,21,6,2,Evening User,0
